Username,Tweets,Date,Likes,Retweets
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,11/08/2018,5,25
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",10/08/2018,6,33
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,09/08/2018,10,62
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",08/08/2018,12,39
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,07/08/2018,14,52
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",06/08/2018,7,35
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",05/08/2018,9,23
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",04/08/2018,12,27
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,03/08/2018,12,23
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,02/08/2018,13,40
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,01/08/2018,11,28
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",31/07/2018,10,27
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,30/07/2018,8,5
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",29/07/2018,14,23
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",28/07/2018,9,52
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",27/07/2018,9,21
N/A,N/A,N/A,N/A,N/A
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,26/07/2018,6,63
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",25/07/2018,14,19
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",24/07/2018,7,51
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",23/07/2018,15,7
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,22/07/2018,10,46
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,21/07/2018,15,40
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,20/07/2018,10,10
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",19/07/2018,12,44
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",18/07/2018,13,6
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",17/07/2018,11,21
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,16/07/2018,12,33
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",15/07/2018,12,49
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,14/07/2018,7,31
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",13/07/2018,13,27
Chiltern Railway,"If you're traveling today or tomorrow, please remember to carry water with you and stay hydrated at all times. For more guidance on traveling during warm weather spells, please visit: https://chilternrailways.co.uk/hotweather.",12/07/2018,9,44
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",11/07/2018,14,44
Chiltern Railway,"If you're traveling today or tomorrow, please remember to carry water with you and stay hydrated at all times. For more guidance on traveling during warm weather spells, please visit: https://chilternrailways.co.uk/hotweather.",10/07/2018,9,43
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",09/07/2018,11,57
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",08/07/2018,7,30
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",07/07/2018,15,12
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",06/07/2018,12,60
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",05/07/2018,5,51
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",04/07/2018,7,35
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",03/07/2018,9,17
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,02/07/2018,6,59
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",01/07/2018,9,5
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",30/06/2018,12,5
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",29/06/2018,10,41
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",28/06/2018,9,50
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",27/06/2018,14,52
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",26/06/2018,15,16
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",25/06/2018,10,31
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",24/06/2018,10,43
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",23/06/2018,11,57
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",22/06/2018,12,56
Chiltern Railway,"If you're traveling today or tomorrow, please remember to carry water with you and stay hydrated at all times. For more guidance on traveling during warm weather spells, please visit: https://chilternrailways.co.uk/hotweather.",21/06/2018,5,18
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",20/06/2018,14,32
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",19/06/2018,14,61
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",18/06/2018,6,65
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",17/06/2018,8,15
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",16/06/2018,5,18
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",15/06/2018,12,23
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,14/06/2018,13,62
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,13/06/2018,15,6
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",12/06/2018,12,0
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",11/06/2018,10,57
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",10/06/2018,6,61
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",09/06/2018,14,45
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",08/06/2018,12,6
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",07/06/2018,8,63
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",06/06/2018,5,26
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",05/06/2018,7,1
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",04/06/2018,6,4
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",03/06/2018,10,62
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",02/06/2018,8,1
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,01/06/2018,7,9
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",31/05/2018,8,63
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",30/05/2018,5,46
Chiltern Railway,We can carry wheelchairs or mobility scooters up to 700mm wide and 1200mm long with a maximum weight of 300kg (including your weight) on our trains. Customers may remain in scooters/wheelchairs when traveling and can use the dedicated wheelchair bays on our trains.,29/05/2018,14,59
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",28/05/2018,8,34
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",27/05/2018,12,46
Chiltern Railway,We can carry wheelchairs or mobility scooters up to 700mm wide and 1200mm long with a maximum weight of 300kg (including your weight) on our trains. Customers may remain in scooters/wheelchairs when traveling and can use the dedicated wheelchair bays on our trains.,26/05/2018,9,9
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",25/05/2018,9,17
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",24/05/2018,9,46
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",23/05/2018,9,34
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",22/05/2018,10,56
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",21/05/2018,13,1
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,20/05/2018,13,19
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",19/05/2018,7,29
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",18/05/2018,13,13
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",17/05/2018,7,16
Chiltern Railway,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",16/05/2018,9,28
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,15/05/2018,11,6
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,13/05/2018,11,13
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",12/05/2018,13,32
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,11/05/2018,12,57
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",10/05/2018,12,56
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",09/05/2018,1,48
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,08/05/2018,5,38
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",07/05/2018,3,28
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",06/05/2018,11,0
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,05/05/2018,12,15
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",04/05/2018,6,11
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",03/05/2018,1,7
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",02/05/2018,5,59
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",01/05/2018,10,37
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,30/04/2018,5,39
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,29/04/2018,13,25
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",28/04/2018,3,4
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",27/04/2018,9,52
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,26/04/2018,6,52
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",25/04/2018,7,6
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,24/04/2018,5,53
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",23/04/2018,5,37
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,22/04/2018,2,1
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",21/04/2018,6,5
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,20/04/2018,8,11
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,19/04/2018,6,53
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",18/04/2018,5,8
Chiltern Railway,Strike action will impact our services for the next two days. Check before you travel at http://chilternrailways.co.uk/strike.,17/04/2018,1,23
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",16/04/2018,9,62
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,15/04/2018,2,32
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",14/04/2018,11,50
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",13/04/2018,6,27
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",12/04/2018,5,56
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",11/04/2018,11,25
Chiltern Railway,The 06:55 Aylesbury to Princes Risborough due 07:12 will be canceled. This is due to a late-running freight train. We apologize for any inconvenience.,10/04/2018,15,41
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",09/04/2018,11,33
Chiltern Railway,"We're sorry for the delay in your journey. If you have been delayed by 15 minutes or more, you will likely be entitled to compensation. Claims can be made via this web link: https://chilternrailways.co.uk/delayrepay15.",08/04/2018,5,62
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",07/04/2018,3,60
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",06/04/2018,10,37
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",05/04/2018,9,19
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",04/04/2018,13,34
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,03/04/2018,7,36
Chiltern Railway,"When assistance has been booked but not provided at the time of travel, we will provide appropriate redress, and you can make a complaint on the webform via http://chilternrailways.co.uk/contact-us.",02/04/2018,2,0
Chiltern Railway,"Due to a police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/.",01/04/2018,12,17
Chiltern Railway,"The last trains Southbound today are as follows - 21.48 Aylesbury - Marylebone via Amersham, 20.37 Aylesbury - Princes Risborough, 21.13 Aylesbury Vale Parkway - Marylebone via Amersham, 22.22 Birmingham Moor Street - Banbury.",31/03/2018,7,57
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",30/03/2018,10,10
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",29/03/2018,9,49
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",28/03/2018,4,15
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",27/03/2018,11,3
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",26/03/2018,10,8
Chiltern Railway,Disruption caused by the police dealing with an incident near the railway at Olton has now ended.,25/03/2018,4,23
Chiltern Railway,"Apologies, the line towards the West Midlands is currently blocked due to a broken-down train between London Marylebone and Neasden South Jn. Services may be delayed by up to 25 minutes. We're sorry for the inconvenience caused.",24/03/2018,3,17
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",23/03/2018,1,19
Chiltern Railway,"If you're traveling today or tomorrow, please remember to carry water with you and stay hydrated at all times. For more guidance on traveling during warm weather spells, please visit: https://chilternrailways.co.uk/hotweather.",22/03/2018,10,12
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",21/03/2018,3,36
Chiltern Railway,"If you are registered blind or have a visual impairment, you can buy a season ticket that allows a companion to travel with you for free. You can buy these tickets at your local ticket offices. For full details, please ask a station staff who will be happy to assist.",20/03/2018,8,34
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",19/03/2018,9,50
Chiltern Railway,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",18/03/2018,2,11
Chiltern Railway,Disruption caused by a problem with line-side equipment between Banbury and Kings Sutton has now ended. We apologize for the delay/disruption caused to your journey this evening.,17/03/2018,8,46
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",16/03/2018,3,32
Chiltern Railway,"I am sorry to say we have a couple of cancellations this morning - 06:55 Service from Aylesbury to Princes Risborough, 07:22 Service from Princes Risborough to Aylesbury. Please check your journey before traveling - https://journeycheck.com/chilternrailways/.",15/03/2018,12,47
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",14/03/2018,8,18
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",13/03/2018,15,29
Chiltern Railway,"There is an amended timetable in place today due to planned engineering works. The railway is closed between Wembley Stadium and West Ruislip all day. For further information, please visit http://chilternrailways.co.uk/tickets-and-times/changes.",12/03/2018,10,48
Chiltern Railway,"Disruption caused by the police dealing with an incident near the railway at Olton, trains have to run at reduced speed. Train services running through this station may be delayed by up to 10 minutes. For live journey updates, please visit: https://journeycheck.com/chilternrailways/",11/03/2018,3,47
Chiltern Railway,"Due to a fault with the signaling system at South Ruislip, some lines remain blocked at present. Ticket Acceptance is in place with Transport for London (TfL) Central Line services operating between West Ruislip, South Ruislip.",10/03/2018,15,56
Chiltern Railway,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",09/03/2018,15,45
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",08/03/2018,13,47
Chiltern Railway,"Due to a burst water pipe, we have been advised that the entrance to Hatton station may be blocked until Severn Trent Water has resolved this issue. We apologize for any inconvenience.",07/03/2018,8,2
