Username,Tweets,Date,Likes,Retweets
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,19/03/2019,60,20
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",18/03/2019,92,26
Avanti West Coast,Which train matches your Monday mood?,17/03/2019,47,2
Avanti West Coast,"In line with updated government guidance, face coverings are compulsory on all public transport, including onboard Avanti West Coast services, and at stations unless you are exempt. Thank you for helping to control the spread of the virus and protect our staff and fellow customers",16/03/2019,11,57
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,15/03/2019,23,58
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,14/03/2019,95,41
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",13/03/2019,37,14
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",12/03/2019,138,32
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",11/03/2019,186,44
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",10/03/2019,84,59
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,09/03/2019,82,52
Avanti West Coast,Which train matches your Monday mood?,08/03/2019,17,34
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,07/03/2019,55,48
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,06/03/2019,17,44
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,05/03/2019,57,48
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",04/03/2019,8,28
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",03/03/2019,1,45
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",02/03/2019,9,48
Avanti West Coast,Engineering Works Alert: Trains on the Edinburgh to Birmingham route will be impacted by planned maintenance. Alternative travel options will be available. #AvantiWestCoast,01/03/2019,157,58
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",28/02/2019,15,3
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",27/02/2019,35,21
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",26/02/2019,78,44
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",25/02/2019,168,33
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,24/02/2019,50,24
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",23/02/2019,96,5
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",22/02/2019,72,48
Avanti West Coast," Currently Running: Trains on the London to Birmingham route are operating as scheduled. Sit back, relax, and enjoy your journey with AvantiWestCoast! #AvantiWestCoast",21/02/2019,86,19
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,20/02/2019,51,2
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,19/02/2019,62,36
Avanti West Coast,"In line with updated government guidance, face coverings are compulsory on all public transport, including onboard Avanti West Coast services, and at stations unless you are exempt. Thank you for helping to control the spread of the virus and protect our staff and fellow customers",18/02/2019,66,31
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,17/02/2019,55,17
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",16/02/2019,39,15
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",15/02/2019,62,16
Avanti West Coast,"Heading to Birmingham Pride this Saturday? Arrive in style aboard the Progress Train! Departing from Euston at 8.23am, Saturday 25th!",14/02/2019,22,4
Avanti West Coast,Which train matches your Monday mood?,13/02/2019,63,41
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,12/02/2019,56,12
Avanti West Coast,Service Update: Our trains are running smoothly across the network. Have a pleasant journey! Train number 1234 from London Euston to Birmingham New Street is on time. #AvantiWestCoast,11/02/2019,116,4
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,10/02/2019,79,16
Avanti West Coast,Travel info can be found here: https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/christmas-planned-work-2021. We hope you all have a wonderful festive break,09/02/2019,64,54
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,08/02/2019,166,24
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,07/02/2019,75,55
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,06/02/2019,52,20
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,05/02/2019,37,30
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,04/02/2019,162,4
Avanti West Coast,Station Closure Update: Manchester Piccadilly station will be temporarily closed for renovations. We appreciate your understanding during this time. #AvantiWestCoast,03/02/2019,94,59
Avanti West Coast,"You can now join Club Avanti for exclusive perks: -10% discount on your first return journey, -Free welcome drink, -10% off in our onboard shop, -Free Standard Premium and First Class tickets",02/02/2019,111,28
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,01/02/2019,107,60
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",31/01/2019,184,24
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",30/01/2019,33,45
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",29/01/2019,135,48
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,28/01/2019,33,44
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",27/01/2019,49,26
Avanti West Coast,"Travelling into London today? Services and stations are expected to be extremely busy. Please be patient with our colleagues and fellow customers, and make a note of the last train services of the day.",26/01/2019,26,26
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,25/01/2019,46,36
Avanti West Coast,Sometimes your seat needs to take a seat.,24/01/2019,130,29
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",23/01/2019,119,35
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,22/01/2019,59,28
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",21/01/2019,91,32
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",20/01/2019,159,57
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,19/01/2019,60,42
Avanti West Coast,No Service: Manchester to London Euston services are currently suspended. We apologize for the disruption. Train number 7890 on this route is cancelled. #AvantiWestCoast,18/01/2019,114,21
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,17/01/2019,181,43
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,16/01/2019,11,38
Avanti West Coast,Service Announcement: Trains on the Edinburgh to Glasgow route are running as per schedule. We wish you a pleasant journey with AvantiWestCoast! #AvantiWestCoast,15/01/2019,69,21
Avanti West Coast,"Customer Information: If you have any questions or require assistance, please reach out to our customer support team. We're here to help! #AvantiWestCoast",14/01/2019,32,53
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,13/01/2019,81,9
Avanti West Coast,We are signing off for a few days! There will be no services or Social Media assistance on 25th or 26th December.,12/01/2019,28,13
Avanti West Coast,"Customer Service Update: Your satisfaction is our priority. If you have any concerns or feedback, please don't hesitate to reach out to us. #AvantiWestCoast",11/01/2019,98,50
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,10/01/2019,147,50
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",09/01/2019,5,13
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,08/01/2019,157,19
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,07/01/2019,146,9
Avanti West Coast,"Delays Alert: Due to unforeseen circumstances, delays are expected on the Birmingham to Manchester route. Please allow extra time for your journey. #AvantiWestCoast",06/01/2019,33,38
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,07/12/2018,62,2
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,06/12/2018,42,9
Avanti West Coast,Important Service Announcement: Edinburgh Waverley station will be closed for maintenance. Please make alternative travel arrangements. #AvantiWestCoast,05/12/2018,87,28
Avanti West Coast,"Travelling into London today? Services and stations are expected to be extremely busy. Please be patient with our colleagues and fellow customers, and make a note of the last train services of the day.",04/12/2018,68,32
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,03/12/2018,57,26
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,02/12/2018,81,26
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",01/12/2018,2,2
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,30/11/2018,42,34
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",29/11/2018,31,27
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,28/11/2018,51,11
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,27/11/2018,25,23
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",26/11/2018,85,16
Avanti West Coast,Service Update: Our services are temporarily affected due to ongoing strike action. Please check our website for the latest updates. Train number 5678 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,25/11/2018,76,15
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,24/11/2018,78,39
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,23/11/2018,53,8
Avanti West Coast,We are signing off for a few days! There will be no services or Social Media assistance on 25th or 26th December.,22/11/2018,34,30
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,21/11/2018,69,5
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,20/11/2018,57,35
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",19/11/2018,32,15
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,18/11/2018,5,18
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",17/11/2018,13,40
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,16/11/2018,78,4
Avanti West Coast,Service Announcement: Trains between London Euston and Glasgow may experience delays. We apologize for the inconvenience caused. #AvantiWestCoast,15/11/2018,41,13
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,14/11/2018,59,5
Avanti West Coast,Find out how your journey will be affected  https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/carstairs-modernisation-project,13/11/2018,90,34
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,12/11/2018,55,28
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",11/11/2018,18,34
Avanti West Coast,We are signing off for a few days! There will be no services or Social Media assistance on 25th or 26th December.,10/11/2018,34,1
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",09/11/2018,33,37
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",08/11/2018,60,19
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",07/11/2018,17,16
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",06/11/2018,19,23
Avanti West Coast,"You can now join Club Avanti for exclusive perks: -10% discount on your first return journey, -Free welcome drink, -10% off in our onboard shop, -Free Standard Premium and First Class tickets",05/11/2018,47,40
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",04/11/2018,16,24
Avanti West Coast," Customer Announcement: For any inquiries or travel assistance, please contact our dedicated customer support team. We're available to assist you. #AvantiWestCoast",03/11/2018,90,4
Avanti West Coast,Which train matches your Monday mood?,02/11/2018,54,37
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",01/11/2018,8,13
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,31/10/2018,22,22
Avanti West Coast,"In line with updated government guidance, face coverings are compulsory on all public transport, including onboard Avanti West Coast services, and at stations unless you are exempt. Thank you for helping to control the spread of the virus and protect our staff and fellow customers",30/10/2018,70,12
Avanti West Coast,The rail industry is launching a consultation on plans to modernise customer service in railway stations. Read the proposals: https://avantiwestcoast.co.uk/consultation,29/10/2018,55,39
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",28/10/2018,77,13
Avanti West Coast,Service Update: Glasgow Central to Manchester services are operating without any disruptions. Sit back and enjoy the journey with AvantiWestCoast! Train number 5678 is on time. #AvantiWestCoast,27/10/2018,60,18
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,26/10/2018,58,23
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,25/10/2018,78,40
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",24/10/2018,37,6
Avanti West Coast, Attention Passengers: We value your feedback. Share your travel experience with us and let us know how we can enhance your journey. #AvantiWestCoast,23/10/2018,78,15
Avanti West Coast,Delays Update: Manchester to London Euston services are currently experiencing delays. We apologize for any inconvenience caused. #AvantiWestCoast,22/10/2018,63,8
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,21/10/2018,69,33
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",20/10/2018,19,35
Avanti West Coast,"In line with updated government guidance, face coverings are compulsory on all public transport, including onboard Avanti West Coast services, and at stations unless you are exempt. Thank you for helping to control the spread of the virus and protect our staff and fellow customers",19/10/2018,56,32
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",18/10/2018,80,38
Avanti West Coast,"Travelling into London today? Services and stations are expected to be extremely busy. Please be patient with our colleagues and fellow customers, and make a note of the last train services of the day.",17/10/2018,19,38
Avanti West Coast,Cute ways to travel this month. Go green. Go train. Our new #ClimateTrain,16/10/2018,18,23
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,15/10/2018,5,3
Avanti West Coast,"Service Disruption: Due to industrial action, there may be disruptions on the Birmingham to Manchester route. We apologize for any inconvenience caused. Train number 1234 scheduled to depart Birmingham New Street at 09:00 may experience delays. #AvantiWestCoast",14/10/2018,88,12
Avanti West Coast,"Due to a fault with the signaling system between Sudbury Hill Harrow and Sudbury & Harrow Road, trains have to run at reduced speed on the line towards London. Train services running through these stations may be delayed by up to 8 minutes.",13/10/2018,34,12
Avanti West Coast,"Planned Engineering Works: Liverpool Lime Street station will undergo maintenance, resulting in service disruptions. We apologize for any inconvenience caused. #AvantiWestCoast",12/10/2018,86,17
Avanti West Coast,We are signing off for a few days! There will be no services or Social Media assistance on 25th or 26th December.,11/10/2018,12,3
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,10/10/2018,73,39
Avanti West Coast,"Due to a speed restriction over defective track between Banbury and Leamington Spa, trains have to run at reduced speed on the line towards Stourbridge Junction. Train services running through these stations may be delayed by up to 10 minutes. Sorry for any inconvenience caused.",09/10/2018,15,28
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",08/10/2018,52,5
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",07/10/2018,33,16
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,06/10/2018,55,27
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,05/10/2018,42,2
Avanti West Coast, Currently Running: Trains on the Liverpool to London Euston route are operating as scheduled. We appreciate your patronage. Train number 9012 is on time. #AvantiWestCoast,04/10/2018,80,17
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",03/10/2018,70,20
Avanti West Coast,Travel info can be found here: https://avantiwestcoast.co.uk/travel-information/plan-your-journey/planned-engineering-works/christmas-planned-work-2021. We hope you all have a wonderful festive break,02/10/2018,19,10
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,01/10/2018,81,28
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,30/09/2018,32,22
Avanti West Coast," Currently Running: Trains on the London to Birmingham route are operating as scheduled. Sit back, relax, and enjoy your journey with AvantiWestCoast! #AvantiWestCoast",29/09/2018,85,21
Avanti West Coast,"Important Notice: Due to station renovations, Glasgow Queen Street station will be closed for the specified period. We apologize for any inconvenience caused. #AvantiWestCoast",28/09/2018,55,5
Avanti West Coast,"UPDATE: Following trespassers on the railway between Milton Keynes Central and Watford Junction, all lines have now reopened. Residual delays are still expected. Train number 1234 scheduled to depart Milton Keynes Central at 10:30 may experience some delays. #AvantiWestCoast",27/09/2018,2,28
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,26/09/2018,44,5
Avanti West Coast,"Important Service Announcement: Due to unforeseen operational issues, there will be no service on the Edinburgh to London Euston route. We apologize for the inconvenience caused. Train number 9012 is cancelled. #AvantiWestCoast",25/09/2018,57,14
Avanti West Coast,"Attention Passengers: Due to strike action, there may be disruptions on the Liverpool to London route. We appreciate your understanding during this time. Train number 9012 scheduled to depart Liverpool Lime Street at 11:30 may be delayed. #AvantiWestCoast",24/09/2018,10,29
Avanti West Coast,Join now https://avantiwestcoast.co.uk/tickets-and-savings/club-avanti,23/09/2018,85,19
Avanti West Coast,Delay Notification: Trains on the Edinburgh to Birmingham route are running behind schedule. We appreciate your patience during this time. #AvantiWestCoast,22/09/2018,11,1
Avanti West Coast,Service Disruption: Glasgow Central to Birmingham services are temporarily suspended. We apologize for any inconvenience caused. Train number 3456 on this route is cancelled. #AvantiWestCoast,21/09/2018,11,17
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",20/09/2018,39,37
Avanti West Coast,Are you a First Class fan?,19/09/2018,54,17
Avanti West Coast,"Service Update: Due to ongoing engineering works, some services between London Euston and Glasgow may be affected. Please check our website for detailed information. #AvantiWestCoast",18/09/2018,7,33
Avanti West Coast,Sometimes your seat needs to take a seat.,17/09/2018,89,22
Avanti West Coast,Service Disruption: We regret to inform you that there will be no service on the Liverpool to Birmingham route until further notice. Please make alternative travel arrangements. Train number 6789 is cancelled. #AvantiWestCoast,16/09/2018,24,26
Avanti West Coast,"Due to a points failure at Leamington Spa, the line towards London is disrupted. Train services running through this station may be delayed by up to 30 minutes.",15/09/2018,66,31
Avanti West Coast,Service Update: Glasgow Central to London Euston services may be disrupted due to ongoing strike action. Please plan your journey accordingly. Train number 7890 on the Glasgow to London Euston route may be subject to delays. #AvantiWestCoast,14/09/2018,69,39
Avanti West Coast," No Service: Due to unforeseen circumstances, services on the Manchester to London route are temporarily suspended. We apologize for the inconvenience caused. Train number 2345 on this route is cancelled. #AvantiWestCoast",13/09/2018,10,2
Avanti West Coast,Delays Expected: Trains on the Liverpool to Birmingham route may be delayed. We apologize for any inconvenience caused. #AvantiWestCoast,12/09/2018,65,9
Avanti West Coast,"Delays Alert: Due to unforeseen circumstances, delays are expected on the Birmingham to Manchester route. Please allow extra time for your journey. #AvantiWestCoast",11/09/2018,72,34
Avanti West Coast,"Station Closure: Attention passengers, please note that Birmingham International station will be temporarily closed for maintenance. Alternative transport options will be available. #AvantiWestCoast",10/09/2018,82,2
Avanti West Coast, Currently Running: Trains on the Liverpool to London Euston route are operating as scheduled. We appreciate your patronage. Train number 9012 is on time. #AvantiWestCoast,09/09/2018,80,28
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,08/09/2018,54,27
Avanti West Coast,Service Disruption: Glasgow Central to Manchester services may be affected by engineering works. Please plan your journey accordingly. #AvantiWestCoast,07/09/2018,38,32
Avanti West Coast,Service Disruption: Edinburgh to Birmingham services may be affected by strike action. We apologize for any inconvenience caused. Train number 3456 scheduled to depart Edinburgh Waverley at 13:15 may experience delays. #AvantiWestCoast,06/09/2018,77,33
Avanti West Coast,Today at Crewe we're raising money for @hopesandbeams_ by taking on the 10k in 10 hours challenge.,05/09/2018,30,38
Avanti West Coast,Station Closure: Liverpool Lime Street station will be temporarily closed for essential repairs. We apologize for any inconvenience caused. #AvantiWestCoast,04/09/2018,65,6
